group	abundance
C0	0.709388697
C0	0.742744804
C0	1.316258101
C0	1.42165543
C0	1.293319123
C0	1.07280945
C0	1.328627712
C0	0.785913462
C0	1.182767338
C0	0.870419901
C0	0.972723217
C0	0.767938153
C0	1.329632904
C0	1.229244436
C0	0.848294998
C0	1.329858414
C0	1.283105254
C0	1.233862565
C0	1.183941484
C0	1.636774957
C0	0.747297897
C0	0.862349402
C0	1.214061891
C0	1.80794187
C0	1.227214828
C0	0.949026951
C0	1.38338795
C0	0.691029621
C0	0.623386278
C0	0.86134218
C0	1.39437541
C0	1.098498014
C0	1.339952787
C0	1.534597805
C0	0.869304927
C0	0.802999363
C0	1.190324497
C0	1.621865276
C0	1.348835702
C0	1.469482692
C0	1.539682307
C0	1.25568231
C0	1.343398706
C0	1.177058715
C0	1.306310058
C0	1.141060145
C0	1.221659564
C0	1.021399447
C0	1.038988143
C0	1.431909828
C0	0.837636511
C0	1.50040847
C0	1.282856392
C0	1.226684256
C0	1.13603622
C0	1.186728059
C0	0.683921054
C0	1.099605479
C0	0.777218325
C0	1.392571957
C0	1.030481277
C0	1.654132706
C0	1.395013588
C0	1.28417798
C0	1.115042563
C0	1.002221587
C0	1.280518139
C0	0.862065962
C0	1.290783691
C0	1.01933949
C0	1.169934595
C0	0.891457588
C0	1.190848873
C0	0.920379391
C0	1.168491709
C0	1.408440221
C0	1.29282936
C0	1.169457086
C0	1.479861804
C0	1.522705905
C0	1.110652729
C0	1.239537337
C0	0.789194999
C0	1.444691164
C0	1.630019426
C0	0.671395045
C0	0.642941537
C0	0.812536025
C0	1.41402346
C0	1.544895554
C0	1.385234015
C0	1.374668993
C0	1.435637199
C0	1.031257546
C0	1.225071169
C0	0.914465493
C0	0.838275632
C0	1.532235131
C0	1.539617186
C0	1.206027106
C0	1.123357799
C0	0.954763495
C0	1.01278304
C0	1.648385063
C0	0.997493983
C0	1.248561864
C0	0.695510675
C0	1.683735993
C0	1.688741908
C0	1.598277802
C0	0.746853859
C0	1.392927227
C0	1.247214429
C0	1.222269516
C0	0.911333614
C0	1.079551361
C0	1.18300386
C0	1.299216553
C0	1.482291239
C0	1.239502887
C0	0.93825892
C0	0.710538613
C0	1.27261299
C0	0.938015306
C0	1.397624527
C0	0.997541506
C0	1.467233682
C0	0.882015865
C0	1.466022147
C0	0.826544533
C0	0.884489891
C0	0.872309007
C0	1.157016024
C0	0.916629421
C0	1.401341752
C0	1.390701125
C0	1.01640487
C0	0.999207646
C0	1.328587913
C0	1.555951087
C0	1.411101914
C0	1.54897286
C0	1.336314511
C0	1.459912094
C0	1.765930505
C0	1.407082795
C0	1.07652299
C0	1.504037398
C0	1.208387792
C0	1.458524797
C0	0.955676737
C0	1.416350531
C0	1.235170739
C0	0.921210259
C0	1.448846709
C0	0.962684641
C0	1.269990009
C0	0.977384632
C0	0.832869674
C0	0.885201067
C0	0.906251031
C0	1.146955849
C0	1.507717401
C0	1.502247151
C0	0.940112059
C0	0.894415651
C0	1.169531575
C0	1.666742988
C0	1.105740725
C0	1.084144235
C0	0.74610759
C0	1.018778532
C0	0.909015039
C0	1.797691343
C0	1.458786405
C0	1.145755189
C0	0.765672279
C0	1.143217715
C0	1.20749466
C0	0.753459647
C0	0.78564647
C0	1.36455743
C0	1.157708205
C0	0.705634664
C0	0.741704794
C0	1.20125627
C0	1.190353524
C0	0.723855179
C0	1.711129285
C0	0.747263835
C0	0.837866474
C0	0.886037299
C0	1.264346121
C0	0.94097223
C0	1.141496587
C0	1.15692229
C0	1.562514084
C0	0.663611627
C0	1.398541004
C0	0.895201657
C0	1.443452705
C0	1.165682615
C0	1.397347922
C0	1.371486431
C0	1.12886724
C0	0.754166353
C0	1.330871571
C63	0.809482861
C63	0.729505553
C63	1.865339248
C63	1.866753084
C63	0.973401373
C63	1.13335554
C63	0.965562867
C63	1.193034473
C63	0.819472798
C63	0.851281384
C63	1.210381612
C63	0.91457508
C63	0.91843617
C63	1.353681372
C63	0.858903547
C63	1.13272349
C63	0.844847194
C63	1.000164132
C63	0.87111096
C63	0.676896794
C63	0.595632155
C63	1.528098699
C63	0.712603214
C63	1.182156624
C63	0.679499377
C63	1.17511465
C63	0.909934839
C63	1.579239473
C63	0.667884287
C63	1.187175221
C63	0.635028746
C63	0.74970664
C63	1.626147972
C63	0.983554936
C63	0.784599108
C63	0.973899519
C63	0.941142439
C63	1.174095236
C63	0.830359401
C63	1.115486562
C63	0.690409187
C63	0.785142478
C63	0.631287963
C63	1.373657631
C63	0.708317235
C63	1.639684815
C63	0.633611729
C63	0.941192004
C63	1.514649873
C63	0.650880326
C63	0.793072529
C63	1.185627476
C63	0.67552437
C63	0.72539896
C63	1.087318847
C63	0.85058508
C63	0.954161916
C63	1.77130734
C63	1.510436356
C63	1.783861791
C63	0.683874742
C63	1.54470351
C63	0.786362341
C63	0.759981428
C63	2.090650399
C63	0.962542451
C63	1.048382133
C63	0.714150245
C63	0.978760422
C63	0.638524997
C63	0.819397718
C63	1.355091234
C63	0.856338877
C63	1.62412374
C63	0.621830431
C63	1.653834846
C63	0.549221311
C63	0.728827432
C63	1.018322781
C63	1.566648142
C63	0.61289284
C63	0.900034293
C63	0.565537955
C63	1.083523689
C63	1.385020743
C63	2.009646752
C63	1.04178014
C63	1.034162915
C63	1.073385264
C63	0.704647268
C63	0.928840827
C63	0.745225308
C63	1.393710893
C63	0.605347611
C63	0.758655477
C63	1.752004709
C63	1.643216079
C63	1.00814192
C63	0.832417126
C63	1.602469013
C63	0.823067328
C63	1.40796242
C63	1.789976487
C63	0.586107369
C63	0.768617562
C63	0.735345514
C63	1.485308082
C63	2.067527314
C63	0.977855702
C63	0.828501956
C63	0.777916306
C63	1.507278767
C63	1.024844121
C63	1.644886932
C63	0.625498396
C63	1.184271552
C63	0.667982786
C63	0.709998718
C63	0.928346034
C63	0.740151966
C63	1.170578576
C63	0.560956897
C63	0.975418665
C63	1.720040348
C63	0.611747857
C63	1.700683386
C63	0.753481589
C63	0.694131024
C63	0.906474996
C63	0.994279574
C63	0.92282149
C63	0.574679354
C63	1.549223666
C63	2.308732017
C63	1.032617512
C63	0.654022634
C63	0.799320247
C63	0.985935114
C63	0.639663657
C63	1.249221185
C63	1.234981649
C63	1.075529005
C63	0.68297203
C63	0.95929922
C63	0.985087349
C63	1.085362015
C63	0.788220533
C63	0.828340308
C63	0.875301831
C63	1.277886204
C63	1.470108468
C63	0.808052626
C63	1.24334428
C63	0.994032634
C63	0.79331021
C63	0.645330134
C63	1.399571209
C63	1.311736065
C63	0.905199219
C63	1.268386498
C63	0.843711148
C63	1.299930709
C63	0.64415458
C63	0.862089773
C63	1.13174175
C63	1.151286416
C63	1.242090129
C63	0.643968401
C63	0.821167658
C63	0.791046398
C63	0.608168374
C63	0.548254821
C63	1.326464491
C63	1.11773869
C63	1.347558716
C63	0.738682562
C63	0.774869586
C63	0.881703042
C63	0.734406227
C63	0.6781045
C63	0.922905417
C63	1.521851781
C63	0.838456979
C63	1.168998975
C63	0.905629392
C63	0.71154033
C63	1.643019054
C63	0.60425965
C63	1.028270518
C63	1.22101868
C63	0.784475999
C63	0.601943335
C63	0.594331192
C63	0.652450634
C63	1.15352353
C63	0.876816304
C63	1.025228628
C63	0.698349789
C63	0.976473142
C63	1.053414296
C63	0.733575041
C63	0.728244748
C63	0.740654019
C63	1.09683159
C63	0.743189594
C63	1.912437582
C63	1.011591587
C63	0.554261596
C63	1.593232442
C63	1.409238762
C63	1.911048249
C63	1.986505076
C63	1.596274058
C63	0.693348544
C63	0.888755381
C63	1.446453779
C63	0.692610944
C63	1.081868832
C63	0.669421675
C63	0.988073962
C63	1.78287613
C63	0.507303589
C63	0.691194138
C63	2.068455672
C63	0.705238323
C63	1.41383603
C63	0.517495339
C63	1.085248538
C63	1.640958253
C63	0.984305204
C63	0.589433422
C63	0.965378582
C63	0.769923802
C63	0.785408855
C63	0.638471535
C63	1.336495597
C63	0.639206498
C63	1.742746414
C63	1.758193244
C63	0.614731752
C63	1.004942787
C63	0.77761055
C63	2.587829028
C63	0.572272071
C63	0.594278779
C63	0.755407265
C63	1.560955871
C63	1.737930841
C63	1.681920711
C63	2.556674508
C63	1.510023651
C63	0.539010473
C63	2.589218132
C63	0.664343883
C63	0.550869033
C63	0.573290227
C63	2.539627842
C63	1.655299824
C63	0.782515507
C63	0.960282701
C63	1.970085523
C63	0.553022636
C63	1.737436241
C63	0.581162997
C63	2.100693526
C63	1.822243551
C63	1.62061206
C63	1.731120296
C63	1.636941011
C63	0.68707914
C63	1.241216401
C63	1.855279107
C63	0.782371635
C63	0.613627898
C63	0.570792319
C63	1.997760311
C63	1.302078051
C63	1.58010417
C63	0.837445375
C63	2.451534871
C63	1.100806757
C63	0.703230702
C63	0.619922844
C63	0.658612826
C63	1.119059885
C63	2.095988279
C63	1.967555347
C63	2.351093971
C63	0.485502904
C63	2.127179918
C63	0.582672017
C63	1.644082785
C63	1.134137375
C63	1.575780553
C63	1.825458575
C63	0.716709483
C63	1.253797794
C63	2.558355473
C63	0.527768892
C63	0.754801234
C63	0.647646743
C63	1.428495498
C63	2.00972422
C63	1.692776775
C63	0.684690334
C63	0.723974873
C63	0.693616796
C63	1.883065959
C63	1.356613059
C63	2.420102278
C63	0.502858059
C63	0.747237356
C63	0.702857297
C63	1.471474692
C63	0.945014525
C63	0.676223741
C63	2.423206769
C63	0.732679496
C63	1.584657795
C63	0.720229777
C63	2.215164525
C63	1.767130572
C63	0.969996649
C63	0.599652224
C63	1.617266082
C63	0.833215535
C63	0.718015888
C63	1.429177469
C63	0.811457127
C63	1.092442158
C63	0.586797605
C63	0.728032123
C63	0.680718738
C63	1.381046798
C63	0.557083853
C63	0.790679018
C63	1.662356868
C63	1.913132005
C63	0.605811517
C63	2.132987707
C63	0.607994714
C63	1.354003831
C63	0.545154777
C63	2.529701062
C63	0.805352106
C63	0.812582566
C63	2.409195769
C63	0.559426901
C63	0.699568484
C63	0.614075496
C63	1.589403208
C63	2.286032657
C63	2.070443179
C63	0.711473639
C63	0.688087727
C63	0.723123297
C63	1.00998986
C63	1.571914334
C63	1.06579106
C63	0.761474598
C63	0.71126723
C63	1.059739902
C63	1.815521698
C63	0.558075707
C63	1.286815501
C63	2.417242046
C63	0.552196866
C63	0.567578287
C63	1.194771568
C63	0.528895114
C63	0.669590233
C63	1.173294319
C63	0.764517006
C63	1.43015939
C63	0.680223199
C63	0.548277519
C63	1.085767861
T0	1.2151686
T0	1.411466228
T0	1.233937052
T0	1.13320367
T0	1.146214731
T0	1.7250634
T0	1.430659057
T0	1.762631591
T0	1.280569903
T0	1.136234297
T0	1.192711767
T0	1.359763486
T0	1.286454898
T0	1.261323737
T0	1.286995343
T0	1.358803614
T0	1.305433835
T0	1.391074994
T0	1.885493807
T0	0.964708499
T0	1.227002749
T0	1.606118408
T0	1.631196536
T0	1.277779461
T0	1.065175218
T0	1.332865676
T0	1.270304996
T0	1.599745429
T0	1.362729485
T0	1.26757452
T0	1.124491444
T0	1.338741899
T0	1.224405993
T0	1.635133053
T0	1.578729532
T0	1.308754842
T0	1.175798272
T0	1.325204752
T0	1.350333201
T0	1.309296101
T0	1.351873577
T0	1.129001177
T0	1.34706024
T0	1.285611919
T0	1.303707726
T0	1.044548971
T0	1.309136153
T0	1.715629857
T0	1.363930703
T0	1.024057319
T0	1.062250591
T0	1.312686592
T0	1.504282913
T0	1.292434605
T0	1.335948426
T0	1.304883154
T0	2.288877804
T0	1.701395658
T0	1.521006075
T0	1.112568139
T0	1.167536701
T0	1.860720616
T0	1.170878445
T0	1.231960188
T0	1.402493913
T0	1.18802207
T0	1.241935976
T0	1.150517957
T0	1.259479437
T0	1.005223854
T0	1.93483386
T0	2.143995604
T0	1.655727599
T0	1.051013063
T0	1.230778145
T0	1.61845242
T0	1.333044695
T0	1.601313591
T0	1.202189058
T0	1.362551723
T0	2.017755672
T0	1.077895861
T0	1.119244537
T0	1.309120914
T0	1.449115739
T0	1.436613681
T0	1.369585296
T0	1.369013418
T0	1.264499279
T0	1.266014613
T0	1.427112189
T0	1.310567742
T0	2.182173898
T0	1.303670519
T0	1.124211825
T0	1.672721593
T0	1.739039235
T0	1.202208878
T0	1.273067303
T0	1.563408994
T0	1.648896604
T0	1.087484264
T0	1.247394312
T0	1.827334632
T0	1.299866266
T0	1.138485
T0	1.545487503
T0	1.381627679
T0	1.31079545
T0	1.733575162
T0	1.313166936
T0	1.295601358
T0	1.672212644
T0	1.086598164
T0	1.667685579
T0	1.839195853
T0	1.339823185
T0	2.441292115
T0	1.696877727
T0	1.275674098
T0	1.052365654
T0	1.458375063
T0	1.606823626
T0	1.109604833
T0	1.030061033
T0	1.118277659
T0	1.137813644
T0	1.970268892
T0	1.118232442
T0	1.480867718
T0	1.029498952
T0	1.418414574
T0	1.259482114
T0	1.187063682
T0	1.837937438
T0	1.25364641
T0	1.280856567
T0	1.579532833
T0	1.732790395
T0	1.133249335
T0	1.222561996
T0	1.275817744
T0	1.783831743
T0	1.129638953
T0	1.143926018
T0	1.381134186
T0	1.086970759
T0	1.980596949
T0	1.13668392
T0	1.456170055
T0	1.753243732
T0	1.395113825
T0	1.175036758
T0	1.657097865
T0	1.471322448
T0	1.044569078
T0	1.17699556
T0	1.125291761
T0	1.628658048
T0	1.415437461
T0	1.16923604
T0	1.288933226
T0	0.98676963
T0	1.631456879
T0	1.804876902
T0	1.038854292
T0	1.166324029
T0	1.127280328
T0	1.16493598
T0	1.235792352
T0	1.623927263
T0	1.13069013
T0	1.218544564
T0	1.130085217
T0	1.645481612
T0	1.423852463
T0	2.099519943
T0	1.591786461
T0	1.256577455
T0	2.113261643
T0	1.300872318
T0	1.066551998
T0	2.158309469
T0	1.367461798
T0	1.223341587
T0	1.341026393
T0	1.476213674
T0	1.313103751
T0	1.08750539
T0	2.234155803
T0	1.136295638
T0	1.124687196
T0	1.102238504
T0	1.149609002
T0	0.990658685
T0	1.950549566
T0	1.712546081
T0	1.03954417
T0	1.710929608
T0	1.136817749
T0	1.189578511
T0	1.412942943
T0	1.312947905
T0	1.262675702
T0	1.533955585
T0	1.233904081
T0	1.585335499
T0	1.223681534
T0	1.140076614
T0	1.29129282
T0	1.124398605
T0	1.097779607
T0	1.214622527
T0	1.197939372
T0	1.190712519
T0	1.73812754
T0	1.715840536
T0	1.426637904
T0	1.169146319
T0	1.420453531
T0	1.369468603
T0	1.344347034
T0	1.26905936
T0	1.254588532
T0	1.223470552
T0	1.168778594
T0	1.730380246
T0	1.584679572
T0	1.177872811
T0	1.240221632
T0	1.295931798
T0	1.212779972
T0	1.334850869
T0	1.164684667
T0	1.122048093
T0	1.249907867
T0	1.177906113
T0	1.53878726
T0	1.211854362
T0	1.103091852
T0	1.214070911
T0	1.551044964
T0	1.10557701
T0	1.26289548
T0	1.282052218
T0	2.192820625
T0	1.731520014
T0	1.135621999
T0	1.618693773
T0	1.206493662
T0	1.167910996
T0	1.763824249
T0	1.196532597
T0	1.309603193
T0	1.246068259
T0	1.187763379
T0	1.1667683
T0	1.80222206
T0	2.050083035
T0	1.725045805
T0	1.082619373
T0	1.136946817
T0	1.403134391
T0	1.321604768
T0	1.663156727
T0	1.305756644
T0	2.075403821
T0	1.34481948
T0	1.536963448
T0	1.328136351
T0	1.406756422
T0	1.166609612
T0	1.23560116
T0	1.108720415
T0	1.197634881
T0	1.238752575
T0	2.060885189
T0	1.705821136
T0	1.659436948
T0	1.215548819
T0	1.116282466
T0	1.331263064
T0	1.625662575
T0	1.232785744
T0	1.782722852
T0	1.251076681
T0	1.34617975
T0	1.175519235
T0	1.246002453
T0	1.573667883
T0	1.314783689
T0	1.13357662
T0	1.637640706
T0	1.235551348
T0	1.658926602
T0	1.60126371
T0	1.492935398
T0	1.145437455
T0	2.317535744
T0	1.659805332
T0	1.225445624
T0	1.478605739
T0	1.572682782
T0	1.30180374
T0	1.9320617
T0	1.165606839
T0	1.053611107
T0	1.225644722
T0	1.012602474
T0	1.952718408
T0	1.253639532
T0	1.383451681
T0	1.093686034
T0	1.704117008
T0	1.176641162
T0	1.152585612
T0	1.116166917
T0	1.704156199
T0	1.03502183
T0	1.277676336
T0	1.124665718
T0	2.064586012
T0	1.102137729
T0	1.50935376
T0	1.51685625
T0	1.415370512
T0	1.038531069
T0	1.55957725
T0	1.305230223
T0	1.210461896
T0	1.659320942
T0	1.467524538
T0	1.131035857
T0	1.626188954
T0	1.709322548
T0	1.078972843
T0	1.258316998
T0	1.412924063
T0	1.221384788
T0	1.305317958
T0	1.013192316
T0	1.478060963
T0	1.235722321
T0	1.952054872
T0	1.329945193
T0	2.01443762
T0	2.04613275
T0	1.256993361
T0	1.244084949
T0	1.39709739
T0	1.485039361
T0	1.141303139
T0	2.115614372
T0	1.264277877
T0	2.08250956
T0	1.782774662
T0	1.500955759
T0	1.199731104
T0	1.292974124
T63	1.805365744
T63	1.810625169
T63	0.555077911
T63	0.606812973
T63	1.578768723
T63	2.695623193
T63	0.568347446
T63	1.701497292
T63	0.737362
T63	1.81089632
T63	2.665841836
T63	0.684593802
T63	1.513514923
T63	1.531155452
T63	0.752504763
T63	2.699475437
T63	0.591846435
T63	2.664368557
T63	1.004784016
T63	1.610596643
T63	0.616619747
T63	0.538630028
T63	1.339644674
T63	0.736604476
T63	0.849186294
T63	1.678496509
T63	1.691230595
T63	1.721091415
T63	0.624173602
T63	1.835348707
T63	1.45615149
T63	0.627094676
T63	1.014306111
T63	1.781829091
T63	0.713419362
T63	1.355994748
T63	1.565911507
T63	1.333982225
T63	2.553034268
T63	1.463323616
T63	0.951478472
T63	1.054136946
T63	0.600070193
T63	0.711631452
T63	0.803083913
T63	2.451139807
T63	0.572899145
T63	1.746672762
T63	0.8597203
T63	1.661604496
T63	0.742391885
T63	1.384286499
T63	0.79389031
T63	0.81900949
T63	1.242614964
T63	2.663439252
T63	0.932272989
T63	1.444351193
T63	1.476088201
T63	1.149330075
T63	0.865774468
T63	0.736208129
T63	0.87409217
T63	1.154408817
T63	0.984202844
T63	1.526607656
T63	2.523545748
T63	1.542865656
T63	2.532179227
T63	1.564249794
T63	0.852429144
T63	2.302807871
T63	1.104849248
T63	1.440568515
T63	1.395978551
T63	0.863907515
T63	1.712833043
T63	0.919846715
T63	1.370077541
T63	0.798187658
T63	1.319908419
T63	0.694172303
T63	0.928223073
T63	1.942302727
T63	2.162872336
T63	1.432551254
T63	2.650121543
T63	0.879535918
T63	0.930987861
T63	2.54381392
T63	1.498115174
T63	2.345722497
T63	2.05476497
T63	0.755589148
T63	1.656474648
T63	0.855151964
T63	1.679665422
T63	0.892524319
T63	0.861791148
T63	0.88609462
T63	1.918223523
T63	1.345920656
T63	2.538670673
T63	0.735138231
T63	1.070052429
T63	0.922916308
T63	1.015670944
T63	0.824731145
T63	1.500922143
T63	1.219275224
T63	1.58061508
T63	1.583622384
T63	0.56553812
T63	2.036272372
T63	2.829762339
T63	0.482932224
T63	2.174826491
T63	1.09084281
T63	1.099773324
T63	1.903133762
T63	2.793583103
T63	1.233748489
T63	2.033206916
T63	1.980239895
T63	1.11090599
T63	0.951401798
T63	1.081295773
T63	2.836934421
T63	2.792979368
T63	1.054191577
T63	2.122905318
T63	1.180357017
T63	0.967854729
T63	0.661039948
T63	0.935959135
T63	0.516748344
T63	1.791907742
T63	1.274253176
T63	1.17227738
T63	2.181322694
T63	2.134713777
T63	1.475765227
T63	1.180667803
T63	1.925943474
T63	0.926908431
T63	1.878272292
T63	0.950451169
T63	0.940327037
T63	2.279920741
T63	0.577516846
T63	1.042015017
T63	1.901327468
T63	2.083474705
T63	1.764656185
T63	0.940911702
T63	2.689514607
T63	1.899812331
T63	0.703186275
T63	0.517492806
T63	0.766152043
T63	1.172819616
T63	1.068030899
T63	0.504701202
T63	1.109880187
T63	0.817048867
T63	0.711941603
T63	2.578999605
T63	0.512802077
T63	1.103069656
T63	1.846030424
T63	0.853308936
T63	1.620501021
T63	0.550673185
T63	1.818138894
T63	1.111472114
T63	0.81419242
T63	1.776105036
T63	2.787450875
T63	0.786524565
T63	0.499860532
T63	1.926190211
T63	1.915520133
T63	1.286386559
T63	0.985948167
T63	0.518460874
T63	0.813561602
T63	1.043542326
T63	1.091619833
T63	1.994525159
T63	2.653446005
T63	1.67466571
T63	2.684125667
T63	0.46888651
T63	2.07908522
T63	1.153640502
T63	0.777480355
T63	2.462606709
T63	1.15512701
T63	1.860920708
T63	0.625643695
T63	0.932619838
T63	1.874263572
T63	0.841029976
T63	1.06101725
T63	1.782701128
T63	1.019633603
T63	0.799594944
T63	1.884666245
T63	0.628374828
T63	0.959601176
T63	0.661220354
T63	0.527133542
T63	1.8564524
T63	0.498347019
T63	1.08533727
T63	0.960948572
T63	2.016193044
T63	2.315064979
T63	1.181083565
T63	2.790008662
T63	0.833818334
T63	0.895999857
T63	2.671933035
T63	1.939545834
T63	2.485593333
T63	2.376502756
T63	0.996295259
T63	0.726361857
T63	1.74885614
T63	0.709822656
T63	2.161527554
T63	0.801750972
T63	0.796477057
T63	0.782539734
T63	2.007827761
T63	1.17158383
T63	2.666215648
T63	0.847675157
T63	1.268433573
T63	0.823120879
T63	1.057461344
T63	0.778235973
T63	1.294551666
T63	0.879183911
T63	0.592979349
T63	0.998189479
