gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ASV_3	1967.78176508638	7.82376440256358	0.763902995009206	10.2418297266517	1.28777558410944e-24	6.01391197779107e-22
ASV_25	419.332439695519	6.93075243101793	0.803443510492341	8.62630955444626	6.33633747539217e-18	1.47953480050407e-15
ASV_21	369.169312993612	6.56226879104325	0.859238019177826	7.63731194916451	2.21803650391001e-14	3.45274349108658e-12
ASV_8	323.104425393495	-8.64315267267452	1.1400859956124	-7.5811409893092	3.42529119477592e-14	3.99902746990089e-12
ASV_29	254.054141367626	5.94516684129999	0.840196289530298	7.07592608463382	1.48453978991823e-12	1.38656016378363e-10
ASV_19	206.036341211692	8.35334282867182	1.20314877156612	6.94290101613819	3.84128585388024e-12	2.98980082293679e-10
ASV_15	150.259983438998	10.9056948575799	1.64769355445827	6.61876404630683	3.62214460498316e-11	2.41648790075305e-09
ASV_30	139.923860625287	6.7834650839877	1.0334492212479	6.56390749010054	5.24157275494158e-11	3.05976809569714e-09
ASV_63	117.927642365474	5.91573589221135	0.916320267307449	6.45596971198114	1.0752811487229e-10	5.57951440503996e-09
ASV_41	139.357307581835	6.1853990635769	0.960567481844552	6.4393175705878	1.20011864367002e-10	5.60455406593899e-09
ASV_54	126.099954088715	5.49442869837206	0.873705199767426	6.28865285434336	3.20232662016752e-10	1.35953321056203e-08
ASV_48	97.6541788362865	6.8137225462041	1.10148865296932	6.18592168683366	6.17406547999185e-10	2.40274048263016e-08
ASV_4	1645.73793374344	4.28026392894847	0.695661435410036	6.15279748319756	7.61279918300122e-10	2.7347517065089e-08
ASV_79	80.2824432833957	9.99960208655683	1.68855225347964	5.92199741876535	3.18054617627354e-09	1.06093933165696e-07
ASV_35	70.0186087770011	9.80533960329333	1.70048984682402	5.76618532689662	8.10858917393308e-09	2.52447409615117e-07
ASV_86	80.4532391102166	7.55561135993827	1.31576371397533	5.74237705424358	9.33566576721766e-09	2.72484744580665e-07
ASV_49	138.346010744845	4.59233947347475	0.810257629503646	5.66775221393221	1.44682992092688e-08	3.97452690042853e-07
ASV_56	72.4332933821813	-9.44553609184832	1.6802816195602	-5.62140059255105	1.89415480524662e-08	4.91427941138984e-07
ASV_47	66.1601020964375	-9.31509970247373	1.68293973235481	-5.53501680624049	3.11198512912714e-08	7.6489318700125e-07
ASV_60	54.0244944497371	9.43147453823412	1.71754840950793	5.49124233472767	3.99116275645874e-08	9.31936503633117e-07
ASV_24	53.3949656757053	9.41065874128073	1.71858919283853	5.47580467775285	4.35527886239689e-08	9.68531061304451e-07
ASV_27	50.4741382873392	9.33403866574529	1.73975345095455	5.36515025196473	8.08818615713235e-08	1.716901334264e-06
ASV_2	1434.25873326153	-3.63224974772415	0.682198242264594	-5.32433173041709	1.013248477509e-07	2.05733495215958e-06
ASV_11	457.814169475123	4.36728303982361	0.824891737656385	5.29437117679415	1.19426642238918e-07	2.32384341356561e-06
ASV_116	41.7747180155813	9.05773895868983	1.72453198802003	5.25228816955098	1.50221186483582e-07	2.8061317635133e-06
ASV_28	85.7858140789861	8.65416095954299	1.67432093121533	5.16875874762028	2.35653861111603e-07	4.08803508184805e-06
ASV_33	90.4435536806954	-8.3392193806671	1.61356209058618	-5.1682048241711	2.36353206016911e-07	4.08803508184805e-06
ASV_81	56.2007412881558	5.69867076727556	1.10564265336642	5.15417051786527	2.54756051388543e-07	4.24896699994463e-06
ASV_62	63.523234450383	-6.29440805013399	1.22287867191564	-5.14720568335187	2.64395372649435e-07	4.25767720783745e-06
ASV_87	64.793577300407	5.02888301325552	0.979483542702898	5.13421899808367	2.83318045336882e-07	4.4103175724108e-06
ASV_68	78.6851017541903	8.52930154707925	1.66822611722005	5.11279703574751	3.17423298659315e-07	4.78182840238388e-06
ASV_52	61.7684213013158	-5.14761575863269	1.02121186902824	-5.04069323394276	4.63848497659663e-07	6.7692890127207e-06
ASV_89	39.8112763291301	-8.58202023197337	1.72893772885582	-4.96375322762653	6.91437872840403e-07	9.78489353383237e-06
ASV_61	39.0631556740618	-8.55474399944327	1.7292813150062	-4.94699383218201	7.5368363633471e-07	1.03053504952426e-05
ASV_78	32.1491156855852	8.67970423465819	1.75623319550288	4.9422276363321	7.72349608851162e-07	1.03053504952426e-05
ASV_67	36.005505428008	-8.43743861247283	1.73929308211946	-4.85107351901336	1.22795015086749e-06	1.59292422348644e-05
ASV_100	54.2274282302217	5.66072933073434	1.1764857155597	4.81155806302442	1.49758213065927e-06	1.89019150004832e-05
ASV_123	61.7065898911269	8.17731444575787	1.74064499817709	4.69786455843762	2.62895664515677e-06	3.23084935075846e-05
ASV_32	125.340086989261	-4.13198481094514	0.888120011864901	-4.65250726899923	3.27923175014975e-06	3.92666981364086e-05
ASV_37	197.329034694157	4.27253237097656	0.924494555404797	4.62147921369401	3.81013515000488e-06	4.4483327876307e-05
ASV_10	380.211137639314	-3.66453862585302	0.803008145349433	-4.56351364189261	5.03045395093548e-06	5.70853623991009e-05
ASV_26	184.294571715493	-3.62467565483362	0.795018286073677	-4.55923557775589	5.13401546201764e-06	5.70853623991009e-05
ASV_112	22.7836844856059	8.18195713325955	1.81536260984734	4.50706491853305	6.57305277082638e-06	7.13864103250214e-05
ASV_80	49.0193392740537	-5.19537029624225	1.16139709784373	-4.47337978189205	7.69928526000995e-06	8.1717414009651e-05
ASV_20	348.214693641351	3.57237140650891	0.801056807077362	4.45957312258868	8.21230524054776e-06	8.33727510290392e-05
ASV_194	22.1435238159138	8.14024192380593	1.82518974594232	4.4599428316442	8.1981517710735e-06	8.33727510290392e-05
ASV_129	21.6410578926645	8.10765348906966	1.82532144275194	4.44176751512117	8.92229314853535e-06	8.68064770909585e-05
ASV_180	23.0385396677924	8.20425020893645	1.84617432373066	4.4439195711257	8.83346379853273e-06	8.68064770909585e-05
ASV_126	25.5295789082915	-7.94158827481498	1.79138751167933	-4.4332051122597	9.28424629327102e-06	8.84845514072973e-05
ASV_51	43.6344229893646	-7.28560050166448	1.66456647317775	-4.37687567247217	1.20392600689543e-05	0.000110241852003954
ASV_84	39.0510174715104	-5.07097574188088	1.15785547644588	-4.37962754854915	1.18882322207958e-05	0.000110241852003954
ASV_38	35.2388167882037	5.33137316044364	1.22349534992066	4.35749360288896	1.31560342629472e-05	0.000118151307707622
ASV_7	252.358918734466	6.75206835273331	1.55751359179928	4.33515854261864	1.45655106000495e-05	0.00012596469352265
ASV_58	46.1966243263507	-5.20761853043314	1.20110288892237	-4.33569728160875	1.45298791827813e-05	0.00012596469352265
ASV_211	18.5752913167317	7.8897503275345	1.85101795352168	4.26238455036254	2.02256997653645e-05	0.000171734578007731
ASV_250	18.8506808096175	7.91379817992806	1.86340430922783	4.24695711002591	2.16693421402709e-05	0.00018070683534833
ASV_155	29.648222307219	6.12172781313567	1.44812499677215	4.22734765768213	2.36462166890403e-05	0.000193733038487401
ASV_97	20.8729076426149	-7.65062978399216	1.82363190012381	-4.1952708676969	2.72545685166684e-05	0.000219446267194554
ASV_23	217.335925463606	-3.18151263709537	0.761500701318339	-4.17795102694904	2.94146967589397e-05	0.000232824803159743
ASV_70	32.1584560250871	7.23756623987066	1.73834529690635	4.16348020888083	3.1343320499604e-05	0.000243955511221918
ASV_124	16.3588855040704	7.70763645333665	1.88405830268346	4.09097555121233	4.29562419450608e-05	0.00032355749981199
ASV_142	32.2425217611776	7.24354254587517	1.77011508961218	4.09213083848812	4.27427358577577e-05	0.00032355749981199
ASV_257	15.6320011243727	7.64167379060414	1.89421909153955	4.03420798826036	5.47867747717616e-05	0.000406117838387503
ASV_133	30.1378298554083	5.49363746524358	1.36371701062091	4.02842922868746	5.6150758103014e-05	0.00040972506303293
ASV_137	34.785704155654	4.5119772880524	1.12116779725192	4.02435505114547	5.71316691602718e-05	0.000410469069197645
ASV_117	26.6147524694447	5.94741048807618	1.48419737931716	4.00715603662662	6.14542651467727e-05	0.000434835482174891
ASV_36	47.1457723595218	4.11200363227504	1.04156191268385	3.9479205049649	7.8832970717006e-05	0.000549477572012564
ASV_107	47.9302480410953	3.79402389569342	0.962594969281441	3.94145410766648	8.09891319719219e-05	0.00055620477398364
ASV_185	27.3688471447034	6.99811875651546	1.77731513287188	3.93746647799455	8.23464311596756e-05	0.000557330193500993
ASV_95	35.441650991339	-4.40389316302624	1.13185230374152	-3.89087264165869	9.98843523029664e-05	0.000666371321792647
ASV_162	16.0978182817111	-7.27545196413259	1.88670822023969	-3.85616169266931	0.000115181316164442	0.000757601051391472
ASV_197	13.4513479852797	7.42336186400842	1.93422217333268	3.83790547247109	0.00012408822914479	0.000804850041814123
ASV_323	13.6605480788591	7.44163731834878	1.95082255457089	3.81461517394937	0.000136395313510212	0.000872556320674919
ASV_110	48.4826229498561	3.82478040360707	1.00704044395588	3.7980405122385	0.000145844490199593	0.000920396985448785
ASV_102	24.9458992123778	6.86270626188734	1.81349448420097	3.78424435347046	0.000154176291763839	0.00096000437671617
ASV_156	23.7675199458682	6.79297346178758	1.79845537010882	3.77711539284768	0.000158655236072488	0.000974894674287526
ASV_149	14.621313320779	-7.13734408911536	1.90793861819689	-3.74086672445497	0.000183386752048994	0.00111222874294649
ASV_16	262.455572560841	-2.7654444961943	0.755682098255238	-3.65953421760197	0.000252674103600506	0.00150599046136789
ASV_125	29.3287110893236	-4.38150528292257	1.19797507589628	-3.65742607762061	0.000254760699032255	0.00150599046136789
ASV_12	368.205212543932	-2.83249196128479	0.778081450548517	-3.64035405199287	0.000272263401712054	0.00155259734383435
ASV_75	11.788379132305	7.23644635325006	1.98547521088962	3.64469237065299	0.00026771182937433	0.00155259734383435
ASV_169	20.3705768681709	5.52540662425976	1.51796127668771	3.64001816720685	0.000272618805555496	0.00155259734383435
ASV_269	11.5818370126407	7.20684244440998	1.98211348791411	3.63593834982383	0.000276970571536274	0.00155837658924627
ASV_193	23.7965345344263	4.72774116060628	1.30756718647917	3.6156774271282	0.000299563213799568	0.00164824279176381
ASV_233	21.5219817250771	4.60263458065497	1.27309934778201	3.61529882854287	0.000300001364667931	0.00164824279176381
ASV_119	19.4366503934202	6.50405441768569	1.80987740308126	3.59364363940493	0.000326085750767661	0.00177072146056393
ASV_301	11.0793710893914	7.14439224828577	1.99690317099064	3.57773594236996	0.000346583321681199	0.00185102395876712
ASV_350	11.0972474261755	7.14460666655421	1.99789457618314	3.57606790254347	0.000348801088589949	0.00185102395876712
ASV_234	11.0284000529541	7.13414436597097	2.0061876169089	3.55607038237189	0.00037644326831632	0.00197526973374968
ASV_181	12.3847705484446	-6.89740522038175	1.95648179884649	-3.52541241347011	0.000422823971008328	0.00219398660512099
ASV_9	524.838422886092	-2.91148958974096	0.829444648358515	-3.5101674301026	0.000447824615295595	0.00229707766435996
ASV_13	351.106123244389	-3.10398479908768	0.884984785197772	-3.50738775513979	0.000452529218674768	0.00229707766435996
ASV_120	30.0261799145258	-3.80124573465993	1.10067687853032	-3.45355281718603	0.000553253952298055	0.00274861272045949
ASV_268	17.5161683843438	6.35017887739309	1.8376242367649	3.45564601856386	0.0005489757538087	0.00274861272045949
ASV_222	25.1761956921934	8.32617796916807	2.44479245174025	3.40567885966817	0.000659997651139058	0.00324440950612568
ASV_343	9.71232604000161	6.95193180454268	2.04771235035941	3.39497478897488	0.000686349203904168	0.00333880289815882
ASV_231	16.6337129214192	6.27377099805746	1.85663448212788	3.37910938229862	0.000727210682120221	0.00349626376982343
ASV_313	9.99037350680243	6.98855874948916	2.06966024051622	3.37666956763205	0.000733691326429756	0.00349626376982343
ASV_91	35.9325189648255	-3.5065468005867	1.05051185005928	-3.33794121445544	0.000844016037998216	0.00398136858328451
ASV_206	9.83480242357543	6.9650250963361	2.09172467520469	3.3298001304376	0.000869083442353231	0.00405861967578959
ASV_69	9.1231364067468	6.86430383904658	2.07047266632767	3.31533178422566	0.000915344127287205	0.00423233373706064
ASV_166	35.5313403758022	8.82389858980057	2.66817514865309	3.30709121335417	0.000942701907211141	0.00431609598693728
ASV_359	9.33233650032619	6.89049880967003	2.091026783668	3.29527046878997	0.000983269927564272	0.00443195947586275
ASV_376	9.3296785264111	6.90173901136381	2.09511230999505	3.29420956501378	0.000986988834025109	0.00443195947586275
ASV_138	17.4691420633819	-5.89881890131559	1.79947567034554	-3.27807649668465	0.00104517067397422	0.00464852099758058
ASV_6	777.44444864191	-2.22624680853865	0.684526805592192	-3.25224197263203	0.00114498501797063	0.00499658629299062
ASV_105	30.0706521200075	-3.48585695044787	1.07269145762121	-3.24963616115491	0.00115552745105565	0.00499658629299062
ASV_198	9.00331799708806	6.8388665458463	2.1029093523968	3.25209764179881	0.00114556660918758	0.00499658629299062
ASV_76	53.521820650109	3.37111170435458	1.03848974595589	3.24616754039453	0.00116969979614301	0.00501146609907141
ASV_31	9.02119433387219	6.83964333822498	2.14196710896564	3.1931598340592	0.00140725030230314	0.00597441719250515
ASV_140	21.1926479064994	-4.28174056947637	1.35263866146393	-3.16547256223059	0.00154831263678885	0.00651407208450803
ASV_141	15.8623018508886	-5.75490974315992	1.81984579144496	-3.16230626254905	0.00156524849558671	0.00652652720927672
ASV_182	15.8366069235171	-5.75105381140776	1.829655223217	-3.1432445514494	0.00167086182116428	0.00690524310162582
ASV_265	9.27573044764766	-6.47973710761935	2.06978441775212	-3.13063382449107	0.00174429505183439	0.00714548937900578
ASV_82	13.669888418361	5.99687201733293	1.92725968337386	3.11160559683104	0.00186072912476044	0.00755617827185326
ASV_196	9.01319932982187	-6.43861960850561	2.07437648733377	-3.10388188827828	0.00190999563248172	0.00768937896869798
ASV_410	8.49819409992373	6.76947190012365	2.19363275428169	3.08596408715657	0.00202893326052993	0.00809839173220067
ASV_113	14.2782523252833	5.01648860402975	1.6271410613057	3.08300781249062	0.00204919775180758	0.00810996059401812
ASV_207	8.79014091040512	-6.4025224594122	2.083672073373	-3.07271117237174	0.00212123688363437	0.00832451785426261
ASV_55	56.3406724882854	-2.76803267476179	0.902541834886167	-3.06693004996373	0.00216269460794077	0.00841648651590285
ASV_165	14.0700561823672	-5.64271326890882	1.85548841534071	-3.041093235752	0.00235720825800955	0.00909765501231784
ASV_270	12.3762087285281	5.82310052288687	1.91827644252545	3.03558986275234	0.00240065673530639	0.00918939914252529
ASV_221	18.8324225638307	3.79163823722495	1.25281717273514	3.02648967442477	0.00247411271020195	0.00939358240377487
ASV_464	7.7051203209197	6.61229469113766	2.19715061975739	3.00948630088354	0.00261689879784709	0.00985557853705315
ASV_396	7.35822548089745	6.54893326309319	2.17959678554983	3.0046535701057	0.00265883496534042	0.00993340743051183
ASV_121	41.5243099050979	2.97775956186217	0.992212715913083	3.00113021543156	0.00268979514283329	0.0099693200928821
ASV_300	8.26507867475356	-6.31439745158998	2.10742769223052	-2.99625817524812	0.00273314923818091	0.0100502416868542
ASV_445	7.16690172410219	6.5164181563239	2.17933909502005	2.9900891381311	0.00278896046487797	0.0101753479460782
ASV_148	13.6771898129803	-5.60101081619412	1.88410180028155	-2.97277504610268	0.00295120660077811	0.0106838254462277
ASV_285	7.21787276053949	6.53228009808482	2.21377469154048	2.95074296541861	0.00317010605482488	0.0113010650962078
ASV_471	7.46282552768714	6.56563698262348	2.22374250006053	2.95251675157748	0.00315194967759699	0.0113010650962078
ASV_122	25.7871108745133	-3.24344545823595	1.1042875678008	-2.93713843459752	0.00331256195980527	0.0117194426911293
ASV_93	41.3434499857405	-2.96224329317337	1.01061094180638	-2.93114112526688	0.0033771932155918	0.0118582648998599
ASV_295	6.97557796730693	6.48290068119569	2.22800398419567	2.90973477928321	0.00361735581027196	0.0126067549507239
ASV_14	202.814351090792	-2.14524457073139	0.73997183955986	-2.89908947346887	0.00374248080075761	0.0129462113626208
ASV_184	12.7394839790542	-5.42673713282845	1.88509096049955	-2.87876672613738	0.00399233520606037	0.0137089745678691
ASV_147	35.913770704901	3.29548923736938	1.15499645508708	2.85324619210274	0.00432750811790026	0.0147514327814556
ASV_103	33.8255910247292	-2.80695524847164	0.988860841271367	-2.83857458129575	0.00453155280453343	0.0153350373892544
ASV_311	7.22873197448792	-6.12090414720662	2.16839179944689	-2.82278513909153	0.00476084657856387	0.0159410584941609
ASV_369	6.97823594122202	6.46769609029805	2.29223217282542	2.82157111612561	0.00477890404535872	0.0159410584941609
ASV_94	39.8467087002151	-2.81901658027039	1.0107298635089	-2.78909002498825	0.00528563702089176	0.0173786895484167
ASV_276	7.06488260268474	-6.08737030482622	2.18186894827567	-2.78997980590772	0.00527113291718949	0.0173786895484167
ASV_427	6.40426467083625	6.36039931072673	2.28225064974001	2.78689779821129	0.00532152592167792	0.0173786895484167
ASV_224	11.3720748435243	5.7140599962617	2.06178168764323	2.77141854082199	0.00558126351915981	0.0181003476628308
ASV_428	6.04215146794495	6.26636081730076	2.27271655718206	2.75721175942433	0.00582965848084711	0.0186469213051753
ASV_468	6.04215146794495	6.26636081730076	2.27271655718206	2.75721175942433	0.00582965848084711	0.0186469213051753
ASV_158	17.4294891984385	-3.5301461458993	1.28157800379907	-2.75453084824695	0.005877634884906	0.0186724863350415
ASV_39	81.2939971869249	-2.27004757583489	0.827314151075722	-2.74387615983993	0.00607184390738163	0.0191118755575333
ASV_434	5.95542775793939	6.24675917322539	2.27778091897912	2.74247585497604	0.00609779327210377	0.0191118755575333
ASV_170	13.6028389574116	4.29677511804912	1.57291035642951	2.73173553755649	0.00630016899324389	0.0194211738790154
ASV_212	20.3633945271954	8.02027443635559	2.93714599240548	2.73063526875867	0.00632123860730267	0.0194211738790154
ASV_454	5.93755142115526	6.24688279835746	2.2842968647139	2.73470707544829	0.00624358101414302	0.0194211738790154
ASV_243	6.74314243724539	-6.02117615766925	2.20818909881016	-2.72674842970361	0.00639617836985337	0.0195229758086374
ASV_218	10.8228616371387	-5.25938186987373	1.93420685410055	-2.71914136728642	0.00654516283107892	0.0198479937799601
ASV_271	14.369736288307	3.64893361827106	1.3468911727503	2.70915252256059	0.00674553220203149	0.0201031613250441
ASV_368	5.88658038471796	6.2268088710416	2.29650150418203	2.7114325245171	0.006699317460853	0.0201031613250441
ASV_374	10.4856013696528	4.55664834128207	1.68234023898775	2.70851771578843	0.00675845038122469	0.0201031613250441
ASV_353	9.45079487295324	5.42201613115857	2.01017168442843	2.69729007385768	0.00699063459498791	0.0206621921256921
ASV_143	20.5573065773455	-3.34851839566179	1.24669483732878	-2.68591662963526	0.00723311343914523	0.0208510121980298
ASV_304	5.71313296470683	6.18618408391884	2.3029592001673	2.68618917932608	0.00722721557950146	0.0208510121980298
ASV_312	9.68857167985032	5.49397019362842	2.04387221935911	2.68802038678874	0.00718770081832176	0.0208510121980298
ASV_517	5.71313296470683	6.18618408391884	2.3029592001673	2.68618917932608	0.00722721557950146	0.0208510121980298
ASV_315	6.52008401782865	-5.97277392762025	2.22783650136017	-2.68097498356529	0.00734080034806691	0.0209033766008978
ASV_463	5.6952566279227	6.1863544003457	2.30670716703802	2.68189846060496	0.00732056758231774	0.0209033766008978
ASV_497	5.83295137436557	6.22649073988266	2.34867238419616	2.65106822977087	0.00802376305194171	0.0227096808803441
ASV_201	10.1872004991304	-5.16960315353471	1.96791458906201	-2.62694487975658	0.00861552887707256	0.0242376625638126
ASV_302	5.66216192826953	6.16605695588229	2.38637743694231	2.58385654357465	0.00977024233648513	0.0273215758750812
ASV_371	6.00879955321458	-5.85360755437997	2.26879737526176	-2.58004862761471	0.00987864035615334	0.0274602681328786
ASV_485	5.31526708824727	6.07916907204657	2.3585113511317	2.57754497095364	0.00995049327699982	0.027496333493248
ASV_370	6.06800860082814	-5.86712450457731	2.27827358775395	-2.57525019651457	0.0100167599740252	0.0275166288698223
ASV_334	5.27951441467901	6.07949221618994	2.36482375409785	2.57080139932423	0.0101463494333506	0.0277096209671036
ASV_57	82.2483226854093	-4.87526058091104	1.90374718773718	-2.56087605135525	0.0104408599016108	0.0281842865552153
ASV_139	10.9880307685736	-4.20745583999773	1.64284944593819	-2.56107207535073	0.0104349705161432	0.0281842865552153
