gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-cf_coassembly_k141_3883195||full	1.36465865514152	3.1533189671955	3.77426174434081	0.835479672792605	0.403447687299139	NA
KSW-cf_coassembly_k141_526347||full	4.06928692782633	1.58455172573546	2.31794042730524	0.683603300183864	0.494225700176313	NA
KSW-cf_coassembly_k141_394842||full	1.36465865514152	3.1533189671955	3.77426174434081	0.835479672792605	0.403447687299139	NA
KSW-cf_coassembly_k141_526435||full	2.93517272602523	4.26143341171509	2.93459715963495	1.45213573785548	0.146463866634999	NA
KSW-cf_coassembly_k141_3749950||full	1.00383399369301	2.72554268592904	4.18570661805832	0.651154735539819	0.514946606309551	NA
KSW-cf_coassembly_k141_124658||full	4.09397596542456	4.74090408433985	2.71253971769734	1.74777314905618	0.0805033165561509	NA
KSW-cf_coassembly_k141_669732||full	0.823421662968755	2.45080141790954	4.82315173667433	0.50813276291395	0.611360240077911	NA
KSW-cf_coassembly_k141_3884401||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_coassembly_k141_1337437||full	0.772535492932888	2.32725935969626	4.82656002254352	0.482177648019766	0.629679753834763	NA
KSW-cf_coassembly_k141_254312||full	2.79445741433709	1.99527291344531	2.71192152254397	0.7357413910612	0.461888095034725	NA
KSW-cf_coassembly_k141_2006856||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_coassembly_k141_1469519||full	2.3438036112363	0.5508680676405	3.11181960739371	0.177024422087846	0.859489206473104	NA
KSW-cf_coassembly_k141_397067||full	0.451407850520489	-3.42337054122932	4.9319502643165	-0.694121059167605	0.48760629287595	NA
KSW-cf_coassembly_k141_529151||full	2.67512662240239	-0.295140144558792	3.08398613279167	-0.0957008662978735	0.923758152853479	NA
KSW-cf_coassembly_k141_1601077||full	0.592123162208633	1.95363752982852	4.83880153719592	0.403744091343876	0.686400913092269	NA
KSW-cf_coassembly_k141_1874451||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_coassembly_k141_2681767||full	3.14102814176742	4.36072134535101	2.86645085437847	1.52129639295579	0.128185475036848	NA
KSW-cf_coassembly_k141_2545265||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_coassembly_k141_3753683||full	1.90259112946951	-1.93582937123608	3.43616086181153	-0.563369833103658	0.573183074691789	NA
KSW-cf_coassembly_k141_2145408||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_coassembly_k141_2010419||full	1.90664969473399	0.00467895951561911	2.98011021036599	0.00157006257666037	0.998747271825271	NA
KSW-cf_coassembly_k141_936334||full	2.85959751839113	0.915189014469829	2.61823280847592	0.349544552152551	0.726680529697947	NA
KSW-cf_coassembly_k141_1474746||full	3.03694506609696	4.32551109208412	2.89759225779918	1.49279495085671	0.135490869391709	NA
KSW-cf_coassembly_k141_1071301||full	1.59595715590164	3.39103559776772	3.52408398638496	0.962245965439172	0.335926064630423	NA
KSW-cf_coassembly_k141_1605118||full	2.91430251886513	-3.6695081742653	2.93959772667495	-1.24830283442081	0.211920176603896	NA
KSW-cf_coassembly_k141_3891942||full	0.772535492932888	2.32725935969626	4.82656002254352	0.482177648019766	0.629679753834763	NA
KSW-cf_coassembly_k141_939635||full	3.73390535139575	1.44588011234954	2.39825734361354	0.60288780776586	0.54658332735975	NA
KSW-cf_coassembly_k141_133695||full	1.39010174015945	3.18945147221903	3.70162412416378	0.86163569428853	0.388888022399926	NA
KSW-cf_coassembly_k141_3225397||full	1.66109725995569	1.08718501704431	3.1747254018928	0.342450095493652	0.732012194068423	NA
KSW-cf_coassembly_k141_802771||full	1.24938642847131	0.491655773060726	3.50959495481323	0.140089035740847	0.888589643377883	NA
KSW-cf_coassembly_k141_3091423||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_coassembly_k141_1746942||full	1.90259112946951	-1.93582937123608	3.43616086181153	-0.563369833103658	0.573183074691789	NA
KSW-cf_coassembly_k141_3897098||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_coassembly_k141_806261||full	0.772535492932888	2.32725935969626	4.82656002254352	0.482177648019766	0.629679753834763	NA
KSW-cf_2nd_assembly_k141_4663195||full	0.978390908675077	2.6746266910975	4.2487586732154	0.629507791995487	0.529016669093241	NA
KSW-cf_2nd_assembly_k141_2413750||full	1.02927707871094	2.77095768770817	4.62298155864614	0.599387571106742	0.548914463222684	NA
KSW-cf_2nd_assembly_k141_644743||full	1.62140024091958	3.42153319742258	3.53210269913178	0.968695841789543	0.332696967871289	NA
KSW-cf_2nd_assembly_k141_2254139||full	3.03264676600612	-5.80792086804173	3.2930905744419	-1.76366872904066	0.0777877689051473	NA
KSW-cf_2nd_assembly_k141_1611284||full	2.76901432931915	1.99824793888332	3.07936348560701	0.64891590363501	0.516392734580427	NA
KSW-cf_2nd_assembly_k141_3540412||full	0.617566247226566	2.04046609881625	4.83567277399705	0.421961161182883	0.67305336654174	NA
KSW-cf_2nd_assembly_k141_2416187||full	4.18531320191624	0.90392662876263	2.28966217382367	0.394786025247165	0.693000809213051	NA
KSW-cf_2nd_assembly_k141_646269||full	4.58201605196274	4.91194899061303	2.57896651793559	1.90461913966411	0.0568295967999186	NA
KSW-cf_2nd_assembly_k141_1292151||full	0.411710831484377	1.46445309972375	4.86032874052057	0.301307417235918	0.763180085449965	NA
KSW-cf_2nd_assembly_k141_4346503||full	2.49471429167814	-0.509105621862674	2.83059003910479	-0.179858479973909	0.857263671744391	NA
KSW-cf_2nd_assembly_k141_3221308||full	0.592123162208633	1.95363752982852	4.83880153719592	0.403744091343876	0.686400913092269	NA
KSW-cf_2nd_assembly_k141_1613615||full	0.451407850520489	-3.42337054122932	4.9319502643165	-0.694121059167605	0.48760629287595	NA
KSW-cf_2nd_assembly_k141_4187348||full	1.90259112946951	-1.93582937123608	3.43616086181153	-0.563369833103658	0.573183074691789	NA
KSW-cf_2nd_assembly_k141_4670001||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_2901953||full	3.03264676600612	-5.80792086804173	3.2930905744419	-1.76366872904066	0.0777877689051473	NA
KSW-cf_2nd_assembly_k141_1295785||full	1.72217879874525	-2.69410580509513	3.55542551893097	-0.757744970538769	0.448603671609966	NA
KSW-cf_2nd_assembly_k141_9439||full	1.90664969473399	0.00467895951561911	2.98011021036599	0.00157006257666037	0.998747271825271	NA
KSW-cf_2nd_assembly_k141_2743881||full	1.51632338300306	-4.79478832801562	4.07480011979858	-1.17669288972452	0.239318106833269	NA
KSW-cf_2nd_assembly_k141_1940363||full	3.28556228389369	0.372645970423451	2.84008544199747	0.131209422404336	0.89560964239969	NA
KSW-cf_2nd_assembly_k141_13864||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_1301297||full	2.20233425212845	1.58487973507612	2.94602158061097	0.537972887064673	0.590595766952216	NA
KSW-cf_2nd_assembly_k141_4034460||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_3230851||full	1.35422355156147	-4.77512363635712	4.1627602702656	-1.14710512408452	0.251338176378352	NA
KSW-cf_2nd_assembly_k141_2909395||full	0.592123162208633	1.95363752982852	4.83880153719592	0.403744091343876	0.686400913092269	NA
KSW-cf_2nd_assembly_k141_176576||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_983215||full	0.451407850520489	-3.42337054122932	4.9319502643165	-0.694121059167605	0.48760629287595	NA
KSW-cf_2nd_assembly_k141_18405||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_2755117||full	3.54154982225204	2.4061665627429	2.89862025691817	0.830107550997779	0.406477978223041	NA
KSW-cf_2nd_assembly_k141_2755423||full	3.9245130508737	0.0655321765513218	2.19949290593898	0.0297942204652602	0.976231168122767	NA
KSW-cf_2nd_assembly_k141_3393902||full	1.96773123352355	-5.19859314039209	3.37260908897272	-1.54141586031708	0.123215606386509	NA
KSW-cf_2nd_assembly_k141_2915254||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_3395757||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_4044376||full	2.75476039530098	4.17222068733451	2.96828307656374	1.40560067207758	0.159842736372986	NA
KSW-cf_2nd_assembly_k141_509135||full	0.451407850520489	-3.42337054122932	4.9319502643165	-0.694121059167605	0.48760629287595	NA
KSW-cf_2nd_assembly_k141_3564264||full	3.48405461652661	-6.01432211247165	2.87546636379502	-2.09159884052129	0.0364744163451065	NA
KSW-cf_2nd_assembly_k141_1154909||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_667611||full	0.902815701040979	-4.19390748710068	4.86049050208455	-0.862856842391115	0.38821618181963	NA
KSW-cf_2nd_assembly_k141_2765059||full	4.07617777873525	-2.50706772673674	2.22870709888757	-1.12489780644038	0.260632341620233	NA
KSW-cf_2nd_assembly_k141_1481023||full	0.451407850520489	-3.42337054122932	4.9319502643165	-0.694121059167605	0.48760629287595	NA
KSW-cf_2nd_assembly_k141_34938||full	2.55985439573218	-1.68155211291593	2.53690790786181	-0.662835299501747	0.507436043153382	NA
KSW-cf_2nd_assembly_k141_2768826||full	1.18424632441727	2.95492718121593	3.93195187117193	0.751516620251817	0.452341802143329	NA
KSW-cf_2nd_assembly_k141_3897968||full	3.70770821895812	4.59799720812876	2.77238104729228	1.65850116910138	0.0972163517502745	NA
KSW-cf_2nd_assembly_k141_3256152||full	0.205855415742189	0.488400091046563	4.93157230122709	0.0990353707123057	0.921110186371414	NA
KSW-cf_2nd_assembly_k141_4531691||full	1.57051407088371	3.35968208096573	3.5619425331813	0.943216250590399	0.34557030292684	NA
KSW-cf_2nd_assembly_k141_3739595||full	1.41554482517739	3.2247613713403	3.69728771845463	0.872196490212064	0.383101193914586	NA
KSW-cf_2nd_assembly_k141_4534060||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_527291||full	0.386267746466444	1.31146592858618	4.8686592250451	0.269369012692407	0.787645729438929	NA
KSW-cf_2nd_assembly_k141_44366||full	1.63565417493775	1.0402020994361	3.18532140657827	0.326561111631591	0.743999860646475	NA
KSW-cf_2nd_assembly_k141_2457117||full	0.592123162208633	1.95363752982852	4.83880153719592	0.403744091343876	0.686400913092269	NA
