gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-megahit_k141_640421||full	47.3565180701072	-0.401427579190134	1.16887769817094	-0.343429924121477	0.73127505072161	0.871213312563245
KSW-vf_coassembly_k141_566726||full	2236.97247833307	0.333132643468333	0.967534423327767	0.344310895236726	0.7306124914446	0.871213312563245
KSW-C0_2_C_NODE_1457_length_20922_cov_14.854507||full	12.3382289371627	-0.550741211486962	1.60502803314489	-0.343134948495473	0.731496940320933	0.871213312563245
KSW-C0_2_C_NODE_5093_length_8439_cov_12.674499||full	15.2667323608704	-0.502563805692452	1.46536223934364	-0.342962164711954	0.731626923947983	0.871213312563245
KSW-C0_1_V_NODE_268_length_5562_cov_1195.834574||full	34538.7284384353	-0.40174023769215	1.16695905557095	-0.344262496421174	0.73064888593222	0.871213312563245
KSW-T63_1_V_NODE_568_length_8397_cov_38.014505	201.3149301969	0.367704274323067	1.07064819315325	0.343440802193025	0.731266868336378	0.871213312563245
KSW-T63_1_V_NODE_1432_length_5082_cov_11.190969||full	17.7715554530695	0.511211400259104	1.49449885103506	0.342062089847074	0.732304166363497	0.871237600857275
KSW-megahit_k141_779855||full	186.862793580678	-0.343617906894737	1.0060294093593	-0.341558510812893	0.732683164832966	0.871338638330355
KSW-T0_1_C_NODE_2608_length_16453_cov_9.399866||full	20.8268736154646	-0.465643839394681	1.36313788776949	-0.341597019327676	0.732654180647788	0.871338638330355
KSW-megahit_k141_669392||full	14.4976871338606	-0.517437010424185	1.51938683839374	-0.340556464850785	0.733437508198528	0.872060729049855
KSW-C0_1_V_NODE_146_length_7445_cov_42.105683||full	1596.35300201187	-0.323214031806112	0.949854943070755	-0.340277254083875	0.733647744839689	0.872070133735075
KSW-megahit_k141_845308||full	75.8594679030151	0.365586183602572	1.07538103309958	0.339959672292937	0.733886897896864	0.872070133735075
KSW-vf_coassembly_k141_20968||full	43.3076099198619	-0.435163859207501	1.27948360934394	-0.340108975237779	0.733774462994947	0.872070133735075
KSW-T63_1_V_NODE_1240_length_5463_cov_13.955251||full	242.083360490126	-0.334754503039977	0.986531934793796	-0.339324548180944	0.734365251723962	0.8721369004245
KSW-megahit_k141_550034||full	36.9701854394493	-0.450275723696045	1.32707701811631	-0.339298863253	0.734384598906219	0.8721369004245
KSW-vf_coassembly_k141_624417||full	14.6939209677216	0.623702792081353	1.83757621139852	0.339416013448865	0.734296356843736	0.8721369004245
KSW-megahit_k141_120987||full	23.1325891392855	-0.441341876441792	1.30360618951115	-0.338554603370897	0.734945286142737	0.872627883326359
KSW-C0_1_C_NODE_6613_length_7641_cov_19.663591||full	255.602258212398	0.34853812359738	1.03210377242877	0.337696782928322	0.735591699344951	0.87322043475925
KSW-vf_coassembly_k141_774548||full	126.751336796345	0.346820413383648	1.02850710497049	0.337207600907725	0.735960407822508	0.873483151763705
KSW-megahit_k141_1064984||full	12.7980183632105	0.616690405052519	1.83512265095805	0.336048604015959	0.736834214815591	0.873709259053708
KSW-vf_coassembly_k141_491350||full	153.209187275152	0.387428307771347	1.15381027751683	0.335781640466187	0.737035535944901	0.873709259053708
KSW-T0_1_V_NODE_507_length_5618_cov_10.164300	211.66986746613	-0.400160149678404	1.19106286426358	-0.335968958217684	0.736894274990768	0.873709259053708
KSW-megahit_k141_773599	23.547812961209	0.506929930734057	1.50724139170029	0.336329624123579	0.736622312941732	0.873709259053708
KSW-vf_coassembly_k141_291011||full	192.689612540819	0.333757685708065	0.993705006943755	0.335871997600748	0.736967394283057	0.873709259053708
KSW-cf_coassembly_k141_3236806||full	24.2125008329525	-0.446997163132127	1.32773421364188	-0.336661628915961	0.736371992117104	0.873709259053708
KSW-megahit_k141_359930	77.5977048640673	-0.355324278187947	1.05918965807496	-0.335468039627328	0.737272049989295	0.873814833647312
KSW-cf_coassembly_k141_2517118||full	56.6125050753482	0.375218269601135	1.11998422775934	0.335021030029862	0.737609222350142	0.874039642400908
KSW-megahit_k141_218436||full	97.288030147839	0.370588909877875	1.10796061841806	0.334478413508055	0.738018577369467	0.874349877947113
KSW-T63_1_V_NODE_1359_length_5229_cov_7.321801||full	16.1226836170352	0.491591743796496	1.47613216328826	0.333026917252056	0.739113964750789	0.874379455398904
KSW-T63_1_V_NODE_1375_length_5190_cov_7.984615||full	157.551683272336	-0.342322050585866	1.02896510399367	-0.332685772585705	0.739371490213282	0.874379455398904
KSW-megahit_k141_510101||full	31.1217745962425	-0.409493887820609	1.22550046392137	-0.334144212814334	0.738270738504548	0.874379455398904
KSW-megahit_k141_873945||full	129.403221615627	-0.342535334493386	1.02861569776837	-0.333006131674377	0.739129654663603	0.874379455398904
KSW-megahit_k141_732653||full	19.8907595311321	-0.587440060574992	1.76068191862874	-0.333643490263422	0.738648596421212	0.874379455398904
KSW-megahit_k141_396896||full	11.3531603129086	0.541175539049917	1.62292862956384	0.333456154011749	0.738789981333237	0.874379455398904
KSW-vf_coassembly_k141_412185	13.8748992339736	-0.514363827582337	1.54596563900752	-0.332713622220317	0.739350465807365	0.874379455398904
KSW-vf_coassembly_k141_935801||full	125.823038473336	0.350711073082858	1.05346571736685	0.332911709703724	0.739200930089602	0.874379455398904
KSW-vf_coassembly_k141_383490||full	308.235900098519	-0.328680320344653	0.986673319094573	-0.33311970029378	0.739043929155595	0.874379455398904
KSW-C63_1_V_NODE_135_length_10594_cov_3.923617||full	271.616000142397	-0.328054441821089	0.98889112495727	-0.331739696657975	0.74008582289268	0.875016266228536
KSW-megahit_k141_335641||full	77.0131183981016	0.447735541214434	1.35145774429501	0.331298217132194	0.740419237864399	0.875016266228536
KSW-megahit_k141_1025585||full	58.3785510878157	-0.403628634472381	1.22846923573693	-0.328562264915209	0.742486574072335	0.875016266228536
KSW-megahit_k141_339553||full	40.7734011525778	0.379732139120136	1.15455266089772	0.328899799879961	0.742231425579249	0.875016266228536
KSW-megahit_k141_1045342||full	44.2335617848429	0.380781383265282	1.15818763880618	0.328773482384752	0.742326907834306	0.875016266228536
KSW-megahit_k141_577252||full	43.7417978798251	-0.384711157588082	1.16918605968762	-0.329041861558689	0.742124047177221	0.875016266228536
KSW-vf_coassembly_k141_801213||full	192.043880586358	0.347948753456081	1.05224107860083	0.330673987674715	0.740890752788519	0.875016266228536
KSW-vf_coassembly_k141_35691||full	103.074766038292	-0.370546850804037	1.12494189571208	-0.329391991014331	0.741859420594645	0.875016266228536
KSW-vf_coassembly_k141_1016251||full	92.450030077277	0.399735705490608	1.21161512395073	0.329919706009598	0.741460633170215	0.875016266228536
KSW-vf_coassembly_k141_216194||full	82.0854492277669	-0.372372606716652	1.12785833140732	-0.330159024717238	0.741279805980498	0.875016266228536
KSW-cf_coassembly_k141_606900||full	25.2820443927886	0.415925068594919	1.25771724901856	0.330698389418988	0.740872318976536	0.875016266228536
KSW-cf_coassembly_k141_2786329||full	156.847714009086	0.344491456397702	1.04677402332886	0.329098209088318	0.742081457857847	0.875016266228536
KSW-vf_coassembly_k141_908664	165.506040919265	-0.333096551232021	1.00859018535407	-0.330259560393289	0.741203846335787	0.875016266228536
KSW-vf_coassembly_k141_667210||full	29.4054881455814	-0.444080097272934	1.3425492563414	-0.330773783662212	0.740815364836117	0.875016266228536
KSW-cf_coassembly_k141_718096||full	15.3927266716801	0.469850011143053	1.43048599057385	0.328454814824554	0.74256780338564	0.875016266228536
