gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KSW-T63_1_C_NODE_281_length_53417_cov_218.658952||full	36763.0612658314	16.8919686032538	1.35234172877846	12.4909024426185	8.36988186989353e-36	4.5308960522357e-33
KSW-cf_coassembly_k141_304275||full	10825.7562118768	11.8012902836656	0.955911690831121	12.3455863097615	5.14579982124425e-35	2.63898281358968e-32
KSW-cf_2nd_assembly_k141_4425246||0_partial	33207.808327055	16.6232320544404	1.3486260044888	12.3260503646757	6.5583313155125e-35	3.19521901691769e-32
KSW-cf_coassembly_k141_1132762||full	29887.4031188604	16.5933222185856	1.35294638988296	12.2645822056712	1.40334241882893e-34	6.51150882336625e-32
KSW-C63_2_C_NODE_1836_length_18495_cov_259.026681	28350.461616913	16.5172160987239	1.35342379361083	12.2040237335101	2.95835507532294e-34	1.31028235699758e-31
KSW-cf_coassembly_k141_3034229||full	27356.6827497144	12.5124229568974	1.02866039320312	12.1638035639102	4.84491893292735e-34	2.02958523258227e-31
KSW-T63_1_C_NODE_270_length_54402_cov_228.770530||full	93681.9479920227	20.6182292877211	1.69540421905993	12.1612468908173	4.99897840537505e-34	2.02958523258227e-31
KSW-C63_2_C_NODE_430_length_45345_cov_26.389998||full	7481.4062089341	12.5252320386083	1.03333996182959	12.1211145424316	8.16412654007209e-34	3.1820499602585e-31
KSW-T63_2_C_NODE_425_length_45502_cov_60.600942||full	8938.3450490214	11.2994046997926	0.93313010494339	12.1091417369693	9.44775399158959e-34	3.54072749592496e-31
KSW-C63_2_C_NODE_1446_length_21837_cov_36.665274||full	4397.29938201926	10.0104967475759	0.831992205460982	12.0319597730238	2.41362583470221e-33	8.71050745679199e-31
KSW-cf_2nd_assembly_k141_3897968||full	20844.9340627858	14.8956497929423	1.23902436655604	12.022079787136	2.72036862849079e-33	9.46688282714794e-31
KSW-cf_coassembly_k141_1890748||full	6347.04862177178	11.9935325770814	0.998772764232523	12.0082695549848	3.21502054669709e-33	1.08024690369022e-30
KSW-cf_2nd_assembly_k141_2525748	3999.45401920716	10.6980581393191	0.896981480970332	11.9267324535465	8.58786658191713e-33	2.78933906580668e-30
KSW-T63_2_C_NODE_1077_length_29292_cov_127.411089||full	21780.9212343104	16.0154296975214	1.34492353398998	11.9080596723656	1.07448524579612e-32	3.37734975323788e-30
KSW-cf_2nd_assembly_k141_3106828	10358.6117587585	14.1005468121902	1.19250480307474	11.8243102885905	2.92293534749924e-32	8.90033813313518e-30
KSW-cf_coassembly_k141_2343365||full	20506.1281805627	15.9279734418792	1.34740064903052	11.8212600337841	3.03103851966934e-32	8.94983010171455e-30
KSW-C63_1_C_NODE_3634_length_12677_cov_205.810014||full	19678.7891940301	15.9906425092426	1.35474012499721	11.8034759687032	3.74515097236012e-32	1.07331620807873e-29
KSW-cf_coassembly_k141_3827051||full	20866.0076809155	12.4328200895301	1.05868443929559	11.743650542179	7.6127990460886e-32	2.11940325443107e-29
KSW-C63_1_C_NODE_426_length_46439_cov_216.865816	56481.3810699609	19.8882343622573	1.69656452743406	11.7226512995276	9.75697907368872e-32	2.64088900261175e-29
KSW-cf_coassembly_k141_2234981	17608.8058815214	15.7082653484461	1.34709573275836	11.6608381768691	2.02043581537215e-31	5.32084502296924e-29
KSW-C63_2_C_NODE_2545_length_14798_cov_229.394221||full	7905.50553363976	13.7106191760674	1.19252340721633	11.4971488971203	1.36345074195886e-30	3.49617474464397e-28
KSW-T63_1_C_NODE_608_length_37192_cov_33.160002||full	9411.58858485301	9.96767188085534	0.873182485109236	11.4153364856011	3.50544707300165e-30	8.75822468700719e-28
KSW-T63_1_C_NODE_711_length_33673_cov_46.460200||full	8907.33150868472	9.70316761075267	0.854389048174865	11.3568492380379	6.85734049628911e-30	1.67044814489603e-27
KSW-T63_1_C_NODE_208_length_59947_cov_35.295649||full	15575.3445939486	9.74710085014327	0.860015949500496	11.3336280051602	8.94224128303562e-30	2.12519997711949e-27
KSW-C63_1_C_NODE_276_length_58015_cov_13.442633||full	8484.48760377823	12.2283917503369	1.0800545279835	11.3220133183162	1.02099760122863e-29	2.36871443485042e-27
KSW-cf_coassembly_k141_1500695||full	6794.81189523576	10.7799907548509	0.96637503461668	11.1550799313921	6.76320125992389e-29	1.5325728622488e-26
KSW-cf_coassembly_k141_764696||full	8814.99793598833	9.06395599853664	0.81977436456245	11.0566472804678	2.03565126561659e-28	4.50804225731093e-26
KSW-cf_2nd_assembly_k141_4503649	9867.65519259552	14.995010769693	1.35680724002559	11.0516883514052	2.15130401689265e-28	4.65829029791156e-26
KSW-cf_2nd_assembly_k141_4608177||full	9403.29884518339	14.8038072969553	1.34359249161068	11.0180783157017	3.12662676927455e-28	6.62301113908939e-26
KSW-T63_1_C_NODE_1540_length_21665_cov_31.620361||full	3960.05097950503	10.27850775788	0.933124513429137	11.0151513650708	3.22993262763708e-28	6.69626883482888e-26
KSW-cf_2nd_assembly_k141_4282573||full	24094.5564737598	18.6591658853157	1.69565966959344	11.0040748269902	3.65245594096186e-28	7.41448556015259e-26
KSW-C63_2_C_NODE_541_length_40258_cov_32.104793||full	6406.9571110906	12.0710677068257	1.09827189971382	10.9909647237365	4.22386917400496e-28	8.39946555744986e-26
KSW-cf_2nd_assembly_k141_537241||full	23333.6197142285	18.6128687941548	1.69498631878359	10.9811321707377	4.70983666717167e-28	9.17852969698415e-26
KSW-C63_2_C_NODE_653_length_36155_cov_228.472909||full	21444.516698691	18.4910675293085	1.69321644599107	10.9206756012137	9.18103152221057e-28	1.75411708142e-25
KSW-cf_2nd_assembly_k141_3631042||full	3465.99180746155	10.6732038672428	0.981391836781593	10.8755784053033	1.50696937192846e-27	2.82382876155209e-25
KSW-cf_coassembly_k141_273148||full	5456.77773005158	11.5906968075909	1.06641914399607	10.868800389459	1.62321015645177e-27	2.98425655933321e-25
KSW-C63_2_C_NODE_3703_length_11189_cov_44.668134||full	2697.43993843477	11.0533257403367	1.0183201260289	10.8544704732891	1.89904273129296e-27	3.42671710624418e-25
